timestamp,cell,variable,source,value,scenario,region,period
2018-01-02,CellId: 485e0f0000000000,precipitation,ERA5,9.570121765136719,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-03,CellId: 485e0f0000000000,precipitation,ERA5,3.0794143676757812,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-04,CellId: 485e0f0000000000,precipitation,ERA5,6.727695465087891,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-05,CellId: 485e0f0000000000,precipitation,ERA5,1.9078254699707031,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-06,CellId: 485e0f0000000000,precipitation,ERA5,0.01049041748046875,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-07,CellId: 485e0f0000000000,precipitation,ERA5,0.0,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-08,CellId: 485e0f0000000000,precipitation,ERA5,0.07009506225585938,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-09,CellId: 485e0f0000000000,precipitation,ERA5,6.7195892333984375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-10,CellId: 485e0f0000000000,precipitation,ERA5,0.4935264587402344,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-11,CellId: 485e0f0000000000,precipitation,ERA5,0.09918212890625,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-12,CellId: 485e0f0000000000,precipitation,ERA5,2.7642250061035156,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-13,CellId: 485e0f0000000000,precipitation,ERA5,5.527973175048828,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-14,CellId: 485e0f0000000000,precipitation,ERA5,4.148006439208984,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-15,CellId: 485e0f0000000000,precipitation,ERA5,4.9762725830078125,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-16,CellId: 485e0f0000000000,precipitation,ERA5,1.7604827880859375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-17,CellId: 485e0f0000000000,precipitation,ERA5,11.363506317138672,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-18,CellId: 485e0f0000000000,precipitation,ERA5,2.6073455810546875,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-19,CellId: 485e0f0000000000,precipitation,ERA5,0.3452301025390625,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-20,CellId: 485e0f0000000000,precipitation,ERA5,5.2623748779296875,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-21,CellId: 485e0f0000000000,precipitation,ERA5,18.89181137084961,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-22,CellId: 485e0f0000000000,precipitation,ERA5,0.08630752563476562,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-23,CellId: 485e0f0000000000,precipitation,ERA5,5.175590515136719,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-24,CellId: 485e0f0000000000,precipitation,ERA5,9.494543075561523,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-25,CellId: 485e0f0000000000,precipitation,ERA5,1.4600753784179688,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-26,CellId: 485e0f0000000000,precipitation,ERA5,1.796722412109375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-27,CellId: 485e0f0000000000,precipitation,ERA5,4.087924957275391,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-28,CellId: 485e0f0000000000,precipitation,ERA5,0.2803802490234375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-29,CellId: 485e0f0000000000,precipitation,ERA5,7.3680877685546875,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-30,CellId: 485e0f0000000000,precipitation,ERA5,3.348827362060547,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-31,CellId: 485e0f0000000000,precipitation,ERA5,2.5725364685058594,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-01,CellId: 485e730000000000,precipitation,ERA5,0.6265640258789062,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-02,CellId: 485e730000000000,precipitation,ERA5,11.33871078491211,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-03,CellId: 485e730000000000,precipitation,ERA5,3.73077392578125,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-04,CellId: 485e730000000000,precipitation,ERA5,6.866931915283203,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-05,CellId: 485e730000000000,precipitation,ERA5,2.2439956665039062,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-06,CellId: 485e730000000000,precipitation,ERA5,0.010967254638671875,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-07,CellId: 485e730000000000,precipitation,ERA5,0.0,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-08,CellId: 485e730000000000,precipitation,ERA5,0.07915496826171875,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-09,CellId: 485e730000000000,precipitation,ERA5,7.235050201416016,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-10,CellId: 485e730000000000,precipitation,ERA5,1.0485649108886719,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-11,CellId: 485e730000000000,precipitation,ERA5,0.12969970703125,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-12,CellId: 485e730000000000,precipitation,ERA5,3.146648406982422,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-13,CellId: 485e730000000000,precipitation,ERA5,5.9356689453125,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-14,CellId: 485e730000000000,precipitation,ERA5,4.985332489013672,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-15,CellId: 485e730000000000,precipitation,ERA5,5.588054656982422,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-16,CellId: 485e730000000000,precipitation,ERA5,2.0627975463867188,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-17,CellId: 485e730000000000,precipitation,ERA5,10.483264923095703,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-18,CellId: 485e730000000000,precipitation,ERA5,3.329753875732422,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-19,CellId: 485e730000000000,precipitation,ERA5,0.4177093505859375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-20,CellId: 485e730000000000,precipitation,ERA5,5.431175231933594,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-21,CellId: 485e730000000000,precipitation,ERA5,18.335342407226562,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-22,CellId: 485e730000000000,precipitation,ERA5,0.08249282836914062,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-23,CellId: 485e730000000000,precipitation,ERA5,6.920337677001953,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-24,CellId: 485e730000000000,precipitation,ERA5,10.8489990234375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-25,CellId: 485e730000000000,precipitation,ERA5,1.5468597412109375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-26,CellId: 485e730000000000,precipitation,ERA5,1.9230842590332031,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-27,CellId: 485e730000000000,precipitation,ERA5,4.176139831542969,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-28,CellId: 485e730000000000,precipitation,ERA5,0.22554397583007812,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-29,CellId: 485e730000000000,precipitation,ERA5,7.745265960693359,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-30,CellId: 485e730000000000,precipitation,ERA5,4.441738128662109,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-31,CellId: 485e730000000000,precipitation,ERA5,3.1576156616210938,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-01,CellId: 485e7b0000000000,precipitation,ERA5,1.1358261108398438,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-02,CellId: 485e7b0000000000,precipitation,ERA5,13.226509094238281,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-03,CellId: 485e7b0000000000,precipitation,ERA5,4.633426666259766,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-04,CellId: 485e7b0000000000,precipitation,ERA5,7.287025451660156,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-05,CellId: 485e7b0000000000,precipitation,ERA5,2.4862289428710938,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-06,CellId: 485e7b0000000000,precipitation,ERA5,0.01430511474609375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-07,CellId: 485e7b0000000000,precipitation,ERA5,0.0,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-08,CellId: 485e7b0000000000,precipitation,ERA5,0.07390975952148438,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-09,CellId: 485e7b0000000000,precipitation,ERA5,7.348537445068359,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-10,CellId: 485e7b0000000000,precipitation,ERA5,1.8672943115234375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-11,CellId: 485e7b0000000000,precipitation,ERA5,0.152587890625,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-12,CellId: 485e7b0000000000,precipitation,ERA5,3.5076141357421875,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-13,CellId: 485e7b0000000000,precipitation,ERA5,6.646633148193359,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-14,CellId: 485e7b0000000000,precipitation,ERA5,5.974292755126953,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-15,CellId: 485e7b0000000000,precipitation,ERA5,6.142139434814453,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-16,CellId: 485e7b0000000000,precipitation,ERA5,2.4170875549316406,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-17,CellId: 485e7b0000000000,precipitation,ERA5,9.771347045898438,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-18,CellId: 485e7b0000000000,precipitation,ERA5,4.472255706787109,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-19,CellId: 485e7b0000000000,precipitation,ERA5,0.9865760803222656,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-20,CellId: 485e7b0000000000,precipitation,ERA5,5.570888519287109,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-21,CellId: 485e7b0000000000,precipitation,ERA5,18.506526947021484,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-22,CellId: 485e7b0000000000,precipitation,ERA5,0.0858306884765625,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-23,CellId: 485e7b0000000000,precipitation,ERA5,8.907794952392578,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-24,CellId: 485e7b0000000000,precipitation,ERA5,11.679649353027344,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-25,CellId: 485e7b0000000000,precipitation,ERA5,1.8815994262695312,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-26,CellId: 485e7b0000000000,precipitation,ERA5,2.071380615234375,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-27,CellId: 485e7b0000000000,precipitation,ERA5,4.519939422607422,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-28,CellId: 485e7b0000000000,precipitation,ERA5,0.3733634948730469,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-29,CellId: 485e7b0000000000,precipitation,ERA5,8.349418640136719,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-30,CellId: 485e7b0000000000,precipitation,ERA5,5.373954772949219,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-31,CellId: 485e7b0000000000,precipitation,ERA5,4.058837890625,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-01,CellId: 485e890000000000,precipitation,ERA5,2.1276473999023438,cross-source-ireland-precipitation-january,ireland-precipitation,January
2018-01-02,CellId: 485e890000000000,precipitation,ERA5,15.090465545654297,cross-source-ireland-precipitation-january,ireland-precipitation,January
