timestamp,cell,variable,source,value,scenario,region,period,level
2018-01-06,CellId: 471b3c0000000000,precipitation,ERA5,0.032901763916015625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-07,CellId: 471b3c0000000000,precipitation,ERA5,0.6270408630371094,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-08,CellId: 471b3c0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-09,CellId: 471b3c0000000000,precipitation,ERA5,0.08296966552734375,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-10,CellId: 471b3c0000000000,precipitation,ERA5,2.0952224731445312,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-11,CellId: 471b3c0000000000,precipitation,ERA5,3.3731460571289062,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-12,CellId: 471b3c0000000000,precipitation,ERA5,0.3352165222167969,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-13,CellId: 471b3c0000000000,precipitation,ERA5,0.0095367431640625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-14,CellId: 471b3c0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-15,CellId: 471b3c0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-16,CellId: 471b3c0000000000,precipitation,ERA5,7.711887359619141,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-17,CellId: 471b3c0000000000,precipitation,ERA5,3.0465126037597656,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-18,CellId: 471b3c0000000000,precipitation,ERA5,6.939888000488281,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-19,CellId: 471b3c0000000000,precipitation,ERA5,1.1768341064453125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-20,CellId: 471b3c0000000000,precipitation,ERA5,1.3055801391601562,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-21,CellId: 471b3c0000000000,precipitation,ERA5,0.0591278076171875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-22,CellId: 471b3c0000000000,precipitation,ERA5,0.17642974853515625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-23,CellId: 471b3c0000000000,precipitation,ERA5,0.008106231689453125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-24,CellId: 471b3c0000000000,precipitation,ERA5,0.9529590606689453,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-25,CellId: 471b3c0000000000,precipitation,ERA5,0.0171661376953125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-26,CellId: 471b3c0000000000,precipitation,ERA5,0.003814697265625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-27,CellId: 471b3c0000000000,precipitation,ERA5,0.5021095275878906,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-28,CellId: 471b3c0000000000,precipitation,ERA5,4.150390625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-29,CellId: 471b3c0000000000,precipitation,ERA5,5.557537078857422,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-30,CellId: 471b3c0000000000,precipitation,ERA5,1.6984939575195312,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-31,CellId: 471b3c0000000000,precipitation,ERA5,2.6984214782714844,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-01,CellId: 471b540000000000,precipitation,ERA5,0.25653839111328125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-02,CellId: 471b540000000000,precipitation,ERA5,1.3737678527832031,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-03,CellId: 471b540000000000,precipitation,ERA5,7.414340972900391,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-04,CellId: 471b540000000000,precipitation,ERA5,2.2754669189453125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-05,CellId: 471b540000000000,precipitation,ERA5,2.4771690368652344,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-06,CellId: 471b540000000000,precipitation,ERA5,0.029087066650390625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-07,CellId: 471b540000000000,precipitation,ERA5,0.30803680419921875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-08,CellId: 471b540000000000,precipitation,ERA5,0.000476837158203125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-09,CellId: 471b540000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-10,CellId: 471b540000000000,precipitation,ERA5,1.6317367553710938,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-11,CellId: 471b540000000000,precipitation,ERA5,2.143383026123047,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-12,CellId: 471b540000000000,precipitation,ERA5,0.18453598022460938,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-13,CellId: 471b540000000000,precipitation,ERA5,0.0133514404296875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-14,CellId: 471b540000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-15,CellId: 471b540000000000,precipitation,ERA5,0.000476837158203125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-16,CellId: 471b540000000000,precipitation,ERA5,7.3070526123046875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-17,CellId: 471b540000000000,precipitation,ERA5,4.046440124511719,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-18,CellId: 471b540000000000,precipitation,ERA5,7.274150848388672,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-19,CellId: 471b540000000000,precipitation,ERA5,1.1382102966308594,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-20,CellId: 471b540000000000,precipitation,ERA5,1.4777183532714844,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-21,CellId: 471b540000000000,precipitation,ERA5,0.052928924560546875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-22,CellId: 471b540000000000,precipitation,ERA5,0.16069412231445312,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-23,CellId: 471b540000000000,precipitation,ERA5,0.006198883056640625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-24,CellId: 471b540000000000,precipitation,ERA5,1.001119613647461,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-25,CellId: 471b540000000000,precipitation,ERA5,0.08344650268554688,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-26,CellId: 471b540000000000,precipitation,ERA5,0.07009506225585938,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-27,CellId: 471b540000000000,precipitation,ERA5,0.2751350402832031,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-28,CellId: 471b540000000000,precipitation,ERA5,4.7321319580078125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-29,CellId: 471b540000000000,precipitation,ERA5,6.26373291015625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-30,CellId: 471b540000000000,precipitation,ERA5,1.4948844909667969,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-31,CellId: 471b540000000000,precipitation,ERA5,3.0584335327148438,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-01,CellId: 471b5c0000000000,precipitation,ERA5,0.2913475036621094,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-02,CellId: 471b5c0000000000,precipitation,ERA5,1.2941360473632812,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-03,CellId: 471b5c0000000000,precipitation,ERA5,7.092952728271484,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-04,CellId: 471b5c0000000000,precipitation,ERA5,2.055644989013672,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-05,CellId: 471b5c0000000000,precipitation,ERA5,2.3131370544433594,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-06,CellId: 471b5c0000000000,precipitation,ERA5,0.02765655517578125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-07,CellId: 471b5c0000000000,precipitation,ERA5,0.2970695495605469,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-08,CellId: 471b5c0000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-09,CellId: 471b5c0000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-10,CellId: 471b5c0000000000,precipitation,ERA5,1.7704963684082031,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-11,CellId: 471b5c0000000000,precipitation,ERA5,1.7518997192382812,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-12,CellId: 471b5c0000000000,precipitation,ERA5,0.1621246337890625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-13,CellId: 471b5c0000000000,precipitation,ERA5,0.0209808349609375,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-14,CellId: 471b5c0000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-15,CellId: 471b5c0000000000,precipitation,ERA5,0.000476837158203125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-16,CellId: 471b5c0000000000,precipitation,ERA5,6.888866424560547,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-17,CellId: 471b5c0000000000,precipitation,ERA5,4.689693450927734,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-18,CellId: 471b5c0000000000,precipitation,ERA5,7.0285797119140625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-19,CellId: 471b5c0000000000,precipitation,ERA5,1.3470649719238281,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-20,CellId: 471b5c0000000000,precipitation,ERA5,1.4834403991699219,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-21,CellId: 471b5c0000000000,precipitation,ERA5,0.060558319091796875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-22,CellId: 471b5c0000000000,precipitation,ERA5,0.2288818359375,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-23,CellId: 471b5c0000000000,precipitation,ERA5,0.00667572021484375,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-24,CellId: 471b5c0000000000,precipitation,ERA5,1.3539791107177734,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-25,CellId: 471b5c0000000000,precipitation,ERA5,0.053882598876953125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-26,CellId: 471b5c0000000000,precipitation,ERA5,0.019550323486328125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-27,CellId: 471b5c0000000000,precipitation,ERA5,0.308990478515625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-28,CellId: 471b5c0000000000,precipitation,ERA5,4.732608795166016,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-29,CellId: 471b5c0000000000,precipitation,ERA5,6.684780120849609,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-30,CellId: 471b5c0000000000,precipitation,ERA5,1.9297599792480469,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-31,CellId: 471b5c0000000000,precipitation,ERA5,3.1609535217285156,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-01,CellId: 471b640000000000,precipitation,ERA5,0.30994415283203125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-02,CellId: 471b640000000000,precipitation,ERA5,0.9260177612304688,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-03,CellId: 471b640000000000,precipitation,ERA5,7.247447967529297,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-04,CellId: 471b640000000000,precipitation,ERA5,1.9659996032714844,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-05,CellId: 471b640000000000,precipitation,ERA5,3.016948699951172,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-06,CellId: 471b640000000000,precipitation,ERA5,0.02956390380859375,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-07,CellId: 471b640000000000,precipitation,ERA5,0.2741813659667969,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-08,CellId: 471b640000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-09,CellId: 471b640000000000,precipitation,ERA5,0.0,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-10,CellId: 471b640000000000,precipitation,ERA5,1.8200874328613281,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-11,CellId: 471b640000000000,precipitation,ERA5,0.83160400390625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-12,CellId: 471b640000000000,precipitation,ERA5,0.1621246337890625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-13,CellId: 471b640000000000,precipitation,ERA5,0.03719329833984375,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-14,CellId: 471b640000000000,precipitation,ERA5,0.00095367431640625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-15,CellId: 471b640000000000,precipitation,ERA5,0.000476837158203125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-16,CellId: 471b640000000000,precipitation,ERA5,6.191253662109375,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-17,CellId: 471b640000000000,precipitation,ERA5,4.985332489013672,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-18,CellId: 471b640000000000,precipitation,ERA5,6.880283355712891,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-19,CellId: 471b640000000000,precipitation,ERA5,1.5201568603515625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-20,CellId: 471b640000000000,precipitation,ERA5,1.6312599182128906,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-21,CellId: 471b640000000000,precipitation,ERA5,0.0858306884765625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-22,CellId: 471b640000000000,precipitation,ERA5,0.24557113647460938,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-23,CellId: 471b640000000000,precipitation,ERA5,0.010967254638671875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-24,CellId: 471b640000000000,precipitation,ERA5,2.2063255310058594,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-25,CellId: 471b640000000000,precipitation,ERA5,0.038623809814453125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-26,CellId: 471b640000000000,precipitation,ERA5,0.018596649169921875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-27,CellId: 471b640000000000,precipitation,ERA5,0.3681182861328125,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-28,CellId: 471b640000000000,precipitation,ERA5,5.066871643066406,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-29,CellId: 471b640000000000,precipitation,ERA5,6.409645080566406,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-30,CellId: 471b640000000000,precipitation,ERA5,1.6636848449707031,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-31,CellId: 471b640000000000,precipitation,ERA5,2.7904510498046875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-01,CellId: 471b6c0000000000,precipitation,ERA5,0.3304481506347656,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-02,CellId: 471b6c0000000000,precipitation,ERA5,1.1878013610839844,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-03,CellId: 471b6c0000000000,precipitation,ERA5,7.976531982421875,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-04,CellId: 471b6c0000000000,precipitation,ERA5,1.4548301696777344,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-05,CellId: 471b6c0000000000,precipitation,ERA5,2.2726058959960938,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-06,CellId: 471b6c0000000000,precipitation,ERA5,0.032901763916015625,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
2018-01-07,CellId: 471b6c0000000000,precipitation,ERA5,0.6079673767089844,cross-source-poland-imgw-era5-january-l9,poland-imgw-era5,January,9
